ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
778-2	n	2	i	a	e	au	i	i	i	Ø	a	ei	e	e	Ø	i	ei	10089:2, 556:1	be (copula) / be not (negated copula) / to smell
779-2	n	2	i	au	i	o	i	i	e	i	o	ei	i	ei	i	Ø	Ø	10892:1, 9231:1	squeeze / which
791-2	n	2	i	i	o	i	i	a	ei	ɿ	ei	u	ɑ	e	i	o	a	9845:1, 3418:1	everybody / they
846-2	n	2	i	ə	ẽ	i	Ø	i	Ø	ai	a	Ø	e	e	a	eu	Ø	9820:2, 8077:1	salty / that
847-2	n	2	i	Ø	ə	u	ai	ə	e	Ø	Ø	ɛ	u	e	ɑ	y	Ø	10864:1, 5009:1	hoe / where
874-2	n	2	i	Ø	u	o	Ø	a	i	əɯ	a	i	ɑ	e	Ø	a	o	2801:1, 8354:1	difficult / easy / shadow / sing / weave
971-2	n	2	i	Ø	u	Ø	ei	o	au	ei	e	ai	o	Ø	ɯ	ui	u	2746:2, 9136:1	dew / spider
1027-2	n	2	i	Ø	õ	au	Ø	u	i	ei	e	o	u	a	ɑ	a	Ø	2022:1, 957:1	boat / clothing (garment) / collar
1030-2	n	2	i	əi	ə̃	e	ei	e	ei	Ø	Ø	ai	Ø	i	a	eu	i	3646:1, 7771:1	field / right
1134-2	n	2	i	ɛ	a	au	e	əu	Ø	Ø	i	a	i	o	ei	Ø	Ø	3529:2, 7271:1	defecate / fan (can be held by single hand) / pee
1206-2	n	2	i	Ø	o	Ø	Ø	Ø	au	əɯ	Ø	Ø	Ø	ɔ	ɔ	ɒ	Ø	10158:1, 9675:1	sweet potato / toilet
17-1	n	1	i	i	ə̃	o	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	9540:1	sun
28-1	n	1	i	a	ə̃	o	e	a	ei	ei	Ø	ei	ɑ	ei	e	o	oi	374:1	ask
41-1	n	1	i	a	ẽ	a	e	e	Ø	ei	i	e	e	e	ɛ	a	a	6689:2	new
42-1	n	1	i	ɛ	ẽ	a	i	e	e	ei	Ø	i	e	e	ɑ	i	a	7108:2	paddy field
47-1	n	1	i	a	ã	a	e	a	e	ei	ei	Ø	o	a	e	o	a	9956:1	this
62-1	n	1	i	Ø	õ	a	e	e	a	e	a	ei	i	e	i	Ø	ei	3900:2	fly
754-1	n	1	i	Ø	Ø	Ø	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	i	oi	i	7416:1	point at
408-5	n	5	eu	u	ə	eu	eu	o	o	ɿ	a	eu	o	o	ɯ	au	u	3028:1, 5859:2, 1893:1, 2816:1, 8725:2	alcoholic beverage / classifier for pairs / dig / drunk / liquor (sweet) / skin
675-4	n	4	eu	u	ə	o	o	əu	ɔ	əɯ	o	o	u	eɯ	o	eu	ɔ	816:2, 4653:1, 5186:2, 5424:1	big (large) / grind (flour) / hot pepper/ chili / itch
941-4	n	4	eu	ui	ɛ	a	o	o	eu	əɯ	ɔ	o	o	a	o	ɒ	u	1195:2, 4519:1, 1324:2, 8693:1	broom / busy / grandfather / old man / sit
911-3	n	3	eu	əu	ə	eu	au	i	o	ei	a	i	ɑu	o	ɯ	Ø	au	1841:2, 4022:2, 4865:2	chopsticks / forget / heart
1153-3	n	3	eu	u	u	u	Ø	ei	Ø	o	a	a	ei	e	ɯ	au	u	2912:2, 391:2, 3005:2	aubergine / dog / drum
1176-3	n	3	eu	əi	u	o	o	əu	eu	əɯ	au	ɔ	u	ɔ	u	o	eu	9184:2, 4780:1, 8909:1	have a fever / sock (stocking) / spit
1223-3	n	3	eu	ɔ	ɛ	e	o	u	ei	əɯ	ei	a	e	i	ɯ	ə	u	8097:2, 4450:2, 5007:2	good / hoe / sand / stone
1326-3	n	3	eu	Ø	ã	au	eu	əu	Ø	a	u	a	ɿ	æ	o	u	i	3864:2, 8146:2, 5426:1	flow / itch / scale
446-2	n	2	eu	Ø	ə	ɔ	u	əu	eu	əɯ	ɔ	o	əu	eu	ɯ	eu	a	482:2, 8252:1	ball / catch / scratch
1034-2	n	2	eu	ɔ	Ø	ɔ	u	əu	e	u	Ø	u	Ø	eu	ei	o	u	9069:2, 9714:2	sparrow / swim
1138-2	n	2	eu	u	õ	i	eu	o	eu	əɯ	Ø	Ø	o	Ø	ɛ	eu	Ø	5569:1, 7768:1	lard (pig fat) / right
954-4	n	4	ei	a	a	ɔ	a	a	e	a	a	a	a	a	ɑ	i	a	2642:2, 8360:2, 7520:2, 9578:1	day / five / pull / shadow / swallow
613-3	n	3	ei	a	ĩ	a	e	a	i	Ø	u	ei	ɑ	e	e	o	ai	8307:2, 1406:2, 3495:1	buy / fall / sell
1155-3	n	3	ei	ui	i	ui	u	ei	e	Ø	ei	u	ui	e	ei	ei	Ø	7373:2, 2544:2, 3223:1	cupboard / easy / plane
1310-3	n	3	ei	a	ɛ	e	Ø	ei	ei	əɯ	a	Ø	i	ɔ	ɯ	o	ai	6089:1, 631:2, 1690:1	be tired / chair / mat
724-2	n	2	ei	i	ɯ	i	au	u	ei	Ø	i	Ø	y	ɔ	ɑ	ə	i	6791:2, 8668:1	nose / sister-in-law (older brother's wife)
893-2	n	2	ei	i	ə	ɔ	au	u	a	i	i	o	y	o	o	Ø	i	6556:2, 3534:1	axe / broom / fan (can be held by single hand) / foot / nasal mucus / stool (bench) / tooth
1299-2	n	2	ei	Ø	i	Ø	Ø	au	ei	a	Ø	Ø	Ø	ɔ	e	i	Ø	8007:2, 1766:1	child / run away
233-1	n	1	ei	ui	Ø	Ø	Ø	Ø	ei	ei	a	Ø	Ø	oi	ei	ei	Ø	2065:1	coal
1085-1	n	1	ei	ui	Ø	Ø	ai	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	eu	Ø	5646:1	lazy
196-4	n	4	e	i	e	ai	ai	ɛ	a	a	a	e	e	æ	a	e	ui	1741:1, 6136:1, 835:1, 6538:1	bind (tie up) / chicken / cock / meat / narrow
685-4	n	4	e	a	ẽ	a	e	e	Ø	e	i	e	e	e	ɛ	a	o	4973:1, 255:1, 4144:2, 8390:2	alive (living) / front / high (tall) / shallow
905-4	n	4	e	Ø	e	ai	e	e	a	a	i	e	e	e	ɑ	e	Ø	11253:2, 5835:2, 5551:2, 9232:1	daughter / girl / lack (not have) / lightning / squeeze / younger sister
966-4	n	4	e	i	Ø	a	i	e	e	a	e	i	e	e	ɑ	i	u	6187:2, 8208:2, 10256:2, 3835:1	flour / money / scissors / tongue
612-3	n	3	e	i	ə̃	a	e	a	i	i	a	ei	a	e	Ø	o	ai	3464:2, 7244:1, 2350:1	cough / eye / pear
981-3	n	3	e	i	ə̃	a	e	a	e	i	a	ei	ɑ	e	Ø	o	ai	83:2, 8569:2, 7505:1	a blind person / press / sickle
986-3	n	3	e	u	ẽ	a	a	e	e	a	a	Ø	e	æ	ɯ	e	e	713:2, 335:2, 5804:1	arrow / bedbug / lift (with hand) / monkey / red
994-3	n	3	e	ɛ	ə	u	au	əu	e	ei	o	ɔ	u	a	e	ui	a	1091:2, 10920:1, 3839:2	Chinese cabbage / brains / flour / white
1022-3	n	3	e	ɛ	Ø	au	u	e	Ø	ə	e	Ø	u	a	ɛ	e	u	3833:2, 1811:2, 7077:1	choose / flour / owl
1175-3	n	3	e	ə	ẽ	e	e	e	e	e	a	e	Ø	e	e	au	a	7202:1, 10556:2, 9735:2	peanut / table / very
1306-3	n	3	e	Ø	Ø	au	Ø	a	ɔ	əɯ	a	ei	u	eu	ɯ	o	Ø	1159:1, 82:2, 2007:1	a blind person / bridge / close (the door)
1325-3	n	3	e	ɔ	i	e	u	e	Ø	a	e	a	e	a	a	e	Ø	1717:1, 1964:1, 10223:2	chest / clean / tongs
1349-3	n	3	e	ɛ	i	o	u	o	Ø	i	Ø	a	Ø	ui	ei	o	ui	2540:1, 5601:2, 3663:2	cupboard / fight / last year / next year / this year / year
1364-3	n	3	e	ɛ	u	a	o	a	eu	i	u	Ø	ɑ	ei	ɑ	i	Ø	10598:2, 3535:2, 9294:1	fan (can be held by single hand) / star / vomit
1369-3	n	3	e	ɛ	ẽ	Ø	a	u	a	ai	a	ɛ	ɑ	a	a	au	ɔ	2851:2, 2852:2, 8648:1	dirty / sing
202-2	n	2	e	ɛ	õ	a	ei	i	a	e	a	ai	i	æ̃	i	a	a	5329:2, 9612:1	insect (worm) / sweat
205-2	n	2	e	ɔi	ɯ	u	ei	y	e	a	o	ai	u	a	ə	e	ui	9758:2, 463:1	bad / tail
455-2	n	2	e	Ø	a	e	e	y	e	a	ai	Ø	ø	ẽ	a	e	a	308:2, 3709:2	ant / fill up (a hollow)
486-2	n	2	e	i	õ	o	a	i	i	i	e	a	ei	e	ɑ	Ø	ui	744:1, 2169:2	bee / collar
557-2	n	2	e	au	ɛ	a	e	e	ɛ	e	a	u	Ø	æ̃	ɑ	e	a	5717:2, 5105:2	horizontal / left / right
637-2	n	2	e	a	ə	o	au	o	o	a	o	ɔ	o	a	u	a	a	7030:1, 9431:2	open (a door) / stool (bench)
729-2	n	2	e	u	ẽ	a	au	e	e	ei	ɯ	ei	e	eu	ei	o	Ø	10524:2, 8192:1	scissor / vegetable knife
817-2	n	2	e	ɛ	Ø	Ø	a	i	a	a	a	e	i	Ø	e	i	u	2964:2, 3463:1	crab / dragonfly / eye
852-2	n	2	e	a	ə	Ø	ai	Ø	e	a	Ø	a	ɑ	æ	ɑ	au	Ø	10225:2, 2539:2	cupboard / tongs
860-2	n	2	e	ɛ	Ø	e	Ø	u	ei	ei	u	e	a	ei	e	eu	e	1909:1, 4337:1	classifier for person / give birth
864-2	n	2	e	i	e	ai	ai	ɛ	e	Ø	a	Ø	ɑ	æ	e	e	ui	7454:1, 3916:2	fly (insect) / pork
868-2	n	2	e	ɛ	ə	Ø	au	Ø	e	i	a	a	o	a	o	u	o	8726:1, 4143:2	front / skin
879-2	n	2	e	a	Ø	u	i	ə	Ø	ei	ei	Ø	u	a	ə	i	o	8492:2, 3747:1	firewood / shoulder
931-2	n	2	e	Ø	o	ɔ	ei	o	a	o	au	a	Ø	æ̃	ɑ	i	ai	3194:1, 2960:1	dragonfly / earthworm
949-2	n	2	e	Ø	õ	u	ei	u	e	ai	ai	Ø	u	æ	e	i	eu	1540:2, 5819:2	carry / light (weight)
970-2	n	2	e	a	o	ɔ	au	Ø	Ø	əɯ	i	ai	e	æ̃	ei	Ø	a	2439:2, 7048:1	crab / outside / shrimp
1201-2	n	2	e	i	e	ai	ai	e	Ø	Ø	Ø	e	æ	Ø	Ø	ai	e	10252:2, 10489:1	tongue / untie
11-1	n	1	e	au	e	ai	ai	ɛ	a	a	a	e	e	æ	a	e	ui	4923:1	hen
752-1	n	1	e	Ø	Ø	Ø	Ø	Ø	Ø	a	a	Ø	Ø	Ø	a	ə	Ø	5595:2	last year
761-1	n	1	e	ɛ	Ø	Ø	Ø	Ø	e	Ø	Ø	Ø	Ø	Ø	Ø	i	e	8843:2	smoke
279-3	n	3	au	a	ə	o	a	əu	ɔ	əɯ	au	a	u	ɔ	o	u	Ø	871:1, 10769:1, 10596:1	bite / vomit / weave
1041-3	n	3	au	au	Ø	u	u	Ø	ɛ	u	a	u	Ø	oi	ɔ	ai	u	6486:1, 2745:1, 589:2	be shy/bashful / dew / hand / nail
1045-3	n	3	au	Ø	ɛ	e	au	o	o	a	o	ɔ	o	o	ə	y	Ø	10921:2, 2124:1, 10476:1	coffin / undress (take off clothes) / white
1096-3	n	3	au	Ø	o	Ø	au	a	o	a	o	au	ə	a	ə	eu	i	2018:1, 6018:2, 3302:1	clothing (garment) / elder brother / lung
1097-3	n	3	au	i	Ø	Ø	i	a	o	a	ɔ	au	ə	u	ə	eu	i	2170:1, 8794:1, 8012:1	collar / run away / sleeve
1130-3	n	3	au	u	ɯ	i	au	ei	au	au	i	ɔ	y	i	ə	au	o	6019:2, 6041:1, 7128:1	lung / maize/ corn / pants/ trousers
1149-3	n	3	au	əu	õ	o	o	a	eu	əɯ	ɔ	Ø	ə	u	Ø	ɒ	Ø	2043:1, 4864:1, 6208:1	cloud / heart / monkey
1290-3	n	3	au	au	õ	au	a	ə	o	əɯ	a	a	Ø	e	i	ɒ	Ø	1302:1, 9848:1, 5351:1	bury / inside / they
1308-3	n	3	au	au	e	o	o	o	Ø	i	i	Ø	o	o	o	au	Ø	5008:1, 6261:1, 11227:1	hoe / morning / younger brother
1385-3	n	3	au	ai	o	au	u	a	e	ai	Ø	u	a	eu	ɑ	Ø	Ø	4336:2, 5187:1, 5944:1	give birth / hot pepper/ chili / look for
454-2	n	2	au	u	õ	o	au	o	Ø	əɯ	Ø	ɔ	o	ɔ	ɔ	au	o	9481:1, 1568:1	cat / stove
498-2	n	2	au	u	o	ɔ	o	o	o	əɯ	ɯ	o	o	o	o	ɒ	u	6865:1, 6866:1	old (aged) / old lady / old man
684-2	n	2	au	a	o	Ø	au	Ø	au	Ø	Ø	a	Ø	æ̃	u	ɒ	Ø	8998:2, 8249:1	scratch / sorghum
878-2	n	2	au	ɔi	Ø	ui	ei	a	Ø	Ø	a	ai	a	a	ei	y	u	7803:2, 5190:2	hot pepper/ chili / right (correct)
933-2	n	2	au	ə	a	ɔ	au	ə	o	əɯ	o	a	Ø	Ø	ɔ	eu	o	3686:1, 6071:2	file / many
952-2	n	2	au	Ø	Ø	o	a	əu	ɔ	əɯ	au	a	o	eɯ	o	o	au	6398:2, 9269:1	mouth / stand up
1007-2	n	2	au	əu	Ø	a	ei	o	Ø	ai	Ø	ɔ	o	eu	ei	eu	Ø	4611:1, 1843:1	chopsticks / grave
1008-2	n	2	au	i	ɯ	Ø	au	a	Ø	a	au	e	ə	Ø	ə	a	Ø	6042:1, 4842:1	hear / maize/ corn / spoon
1035-2	n	2	au	a	i	o	au	ɛ	Ø	a	i	o	æ	e	ɔ	Ø	Ø	9895:1, 9574:2	swallow / thief
30-1	n	1	au	u	ə	o	o	əu	ɔ	əɯ	a	o	u	eɯ	o	au	Ø	2709:2	deep
34-1	n	1	au	au	ə	o	o	əu	ɔ	əɯ	Ø	o	u	eɯ	o	ɒ	u	3152:2	early
58-1	n	1	au	Ø	o	ɔ	i	y	o	o	o	ei	u	ɔ	ɔ	ɒ	Ø	438:1	axe
61-1	n	1	au	u	a	ɔ	Ø	y	o	o	øe	Ø	u	ɔ	o	eu	u	1791:1	chisel
241-1	n	1	au	Ø	Ø	e	au	o	Ø	o	u	Ø	Ø	ɔ	ɔ	Ø	Ø	5508:1	kitchen
253-1	n	1	au	Ø	ɯ	u	Ø	u	Ø	Ø	i	Ø	Ø	i	ɯ	Ø	ui	11252:1	younger brother / younger sister
1362-4	n	4	ai	əi	i	i	ɿ	ɿ	ɿ	i	Ø	ei	ɿ	ɔ	e	eu	Ø	1685:1, 420:1, 8174:2, 521:2	awl / be (copula) / be not (negated copula) / chair / scales
173-3	n	3	ai	a	a	a	e	i	ɛ	ai	ai	ei	i	æ	a	ai	u	1495:2, 9878:2, 33:1	Chinese cabbage / cane/ vine / rope / thick
673-3	n	3	ai	ɔ	a	a	e	e	a	ai	ai	ei	i	a	a	ai	oi	9923:2, 3665:2, 9651:1	dry / fight / rob (somebody) / sweet / thin (slim)
793-3	n	3	ai	ɛ	ɛ	e	ɿ	əu	ɿ	ɿ	Ø	a	ɿ	a	i	e	Ø	148:1, 88:1, 10790:1	a blind person / a deaf person / a lame person / a person with a pockmarked face / box / swallow / well
810-3	n	3	ai	ɛ	ẽ	Ø	o	a	a	a	a	e	ɑ	u	ɑ	o	a	6425:2, 6446:1, 3173:1	earthen jar / move (something) / mud
982-3	n	3	ai	u	i	a	eu	e	Ø	ei	ɔ	a	e	e	ɛ	eu	eu	5443:2, 1877:2, 7968:1	classifier for clothing / jump / round
1044-3	n	3	ai	a	Ø	eu	e	ə	eu	ai	ai	ei	ə	Ø	a	ai	a	4741:1, 1663:2, 2567:1	chaff/ bran / dark / hard
1058-3	n	3	ai	ə	ẽ	a	Ø	i	Ø	əɯ	øe	Ø	i	æ	o	e	o	5032:2, 8572:1, 9345:1	hold or take / sickle / step
1222-3	n	3	ai	u	ə̃	au	ei	e	ei	ei	e	ai	e	ei	u	u	u	1925:1, 1713:1, 236:2	alcoholic beverage / chest / classifier for trees
56-2	n	2	ai	ɛ	a	a	e	i	ɛ	ei	ai	ei	i	æ	a	e	a	5269:2, 7455:2	hundred / pork
184-2	n	2	ai	əi	a	a	e	i	ɛ	ei	ai	ei	i	æ	a	ai	i	7458:2, 1662:1	chaff/ bran / lard (pig fat) / pig / pork
294-2	n	2	ai	a	ə	o	a	a	ɔ	u	au	a	ə	eɯ	o	ai	a	3077:1, 3222:1	duck / easy
297-2	n	2	ai	ɛ	a	a	e	i	ɛ	ei	au	ei	e	æ	a	ai	e	5751:2, 1071:1	box / leg
403-2	n	2	ai	Ø	a	e	ei	ei	ɛ	ai	ai	ei	ei	o	e	a	i	613:1, 5691:2	be thirsty / leech
429-2	n	2	ai	au	u	u	o	a	Ø	ɿ	ai	o	ɑ	a	ɑ	ai	Ø	7304:1, 6210:1	monkey / pestle
594-2	n	2	ai	ə	Ø	Ø	a	a	eu	u	ɔ	a	ə	eu	u	o	o	10981:1, 10815:1	saliva / soup / well / wet / wind
628-2	n	2	ai	a	ə̃	a	a	u	Ø	a	øe	a	ɑ	a	ɑ	a	e	176:2, 3389:2	a person with a pockmarked face / evening / morning
702-2	n	2	ai	au	a	a	e	i	ɛ	əu	ai	Ø	i	æ	i	Ø	eu	5566:2, 8209:1	lard (pig fat) / scissors
772-2	n	2	ai	Ø	ə̃	o	u	a	ei	ei	u	a	ɑ	ei	e	u	Ø	906:2, 9295:1	black / star
921-2	n	2	ai	Ø	ẽ	a	a	e	Ø	ei	ai	Ø	ei	Ø	e	ui	oi	11249:2, 7504:1	press / younger sister
935-2	n	2	ai	Ø	a	i	i	u	o	ai	ai	ei	u	ɔ	a	ai	Ø	9368:1, 7486:2	pour out / step (verb)
1063-2	n	2	ai	ɔ	e	Ø	e	Ø	Ø	o	e	Ø	e	æ	o	Ø	Ø	10106:1, 10192:1	to wind( thread one a keel) / tomorrow
1110-2	n	2	ai	ai	u	a	e	a	eu	Ø	Ø	u	ɑ	eu	u	Ø	Ø	2831:2, 4358:1	diligent / glutinous rice
1190-2	n	2	ai	ui	õ	ui	ei	Ø	ei	Ø	ai	Ø	ui	a	ɛ	Ø	Ø	418:1, 4080:1	awl / fragrant (smell)
54-1	n	1	ai	a	a	a	e	i	e	ai	ai	Ø	i	æ	a	ai	ɔ	10667:2	wash (dishes)
764-1	n	1	ai	ɿ	ã	i	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	11000:1	window
1129-12	n	12	a	a	a	i	a	a	a	a	o	a	ɑ	a	ɑ	a	o	6233:2, 7205:2, 7588:1, 2796:1, 9070:2, 9296:2, 9346:1, 2474:1, 2538:1, 4285:2, 10449:1, 11256:1	a lame person / crow / cupboard / day / difficult / girl / moon / peanut / quick/ fast / sparrow / star / step / sun / under / younger sister
530-6	n	6	a	ai	u	a	e	a	a	a	au	ei	ɑ	a	ɑ	o	ai	2778:2, 7239:2, 7625:2, 8400:2, 2068:2, 2858:1	coal / die / dirty / pear / rabbit / sharp
942-6	n	6	a	a	a	e	a	a	a	a	o	a	ɑ	æ	ɑ	a	a	2510:2, 4395:1, 3417:1, 8522:1, 7503:1, 7666:1	cucumber / everybody / go downstairs / press / rainbow / shrimp
433-4	n	4	a	a	ɛ	e	o	i	ei	ɯ	ei	o	i	i	ɯ	au	u	7866:2, 8150:2, 9635:1, 6627:2	fish / near / road / scale / sweep
434-4	n	4	a	a	ã	a	e	e	a	ai	a	e	e	ẽ	e	i	o	3193:1, 6373:2, 5594:1, 9716:2	earthworm / last year / mouse / snake / swim
598-4	n	4	a	a	ɛ	au	o	ei	Ø	ɯ	ei	o	i	ei	ɯ	ui	u	1202:2, 2209:2, 8248:1, 8153:2	broom / column / fish / house / scale / scratch
647-4	n	4	a	a	ĩ	a	e	a	a	i	u	ei	ɑ	a	e	o	a	5148:1, 1764:2, 8233:1, 4590:2	child / grass / horse / scold
854-4	n	4	a	ɛ	a	i	i	a	a	i	a	ai	ɑ	a	i	o	a	3282:1, 4486:2, 889:1, 5945:1	bitter / eight / gourd / look for / salty
953-4	n	4	a	a	õ	a	e	e	a	i	a	o	e	ẽ	i	u	a	923:1, 1538:1, 209:1, 559:1	afternoon / be not (negated copula) / blood / carry
1011-4	n	4	a	i	ə	i	a	o	a	i	o	a	i	a	o	ə	a	6087:1, 6970:1, 7906:1, 3301:1	elder brother / mat / oneself / root / wing
1052-4	n	4	a	Ø	o	a	u	i	u	a	u	u	o	u	o	a	i	3189:2, 6642:2, 7050:1, 10523:1	earthworm / neck / outside / vegetable knife
1053-4	n	4	a	a	a	e	e	a	ei	ei	a	Ø	a	a	ei	a	a	9117:2, 541:1, 4242:1, 10955:1	be hungry / garlic / spicy / wife
1102-4	n	4	a	əi	a	a	a	a	ɛ	Ø	i	Ø	i	æ	a	i	i	9133:2, 9028:2, 10837:1, 1965:1	clean / soup / spider / what
1204-4	n	4	a	a	ə	o	e	u	u	o	ɔ	Ø	u	u	u	a	o	4538:1, 2408:1, 5881:1, 6672:1	cattle (bos taurus) / cow / grandmother / liver / needle / old lady
1260-4	n	4	a	Ø	ə	e	a	e	a	a	ɔ	ai	e	a	ɑ	ə	Ø	7603:1, 9385:1, 615:1, 6793:1	be thirsty / nasal mucus / nose / quilt / stinky (smell)
1280-4	n	4	a	au	ɛ	e	a	i	ei	ɿ	a	eu	i	ei	ɑ	ɒ	Ø	2208:1, 2911:1, 1942:1, 2963:2	claw (talon) / column / dog / dragonfly
188-3	n	3	a	a	a	a	a	a	a	a	a	a	ɑ	a	ɑ	o	a	10702:2, 8910:2, 1986:2	climb (a tree) / sock (stocking) / water melon
287-3	n	3	a	a	a	u	a	a	a	a	a	a	ɑ	a	ɑ	a	a	1253:1, 1472:1, 2088:2	bull / candle / cock
430-3	n	3	a	a	ə	e	e	a	e	e	ə	i	ɑ	e	e	o	a	1517:2, 5648:1, 6374:2	car / lazy / mouse
482-3	n	3	a	ə	ĩ	e	ai	a	ei	ei	u	e	ɑ	ei	e	o	o	151:1, 5290:1, 1049:1	a lame person / bow / human being / husband / old man
584-3	n	3	a	ai	o	ɔ	i	y	o	ɿ	u	i	u	ɔ	i	o	oi	353:1, 5422:1, 10869:1	ash / itch / where
585-3	n	3	a	ə	õ	au	a	əu	a	a	ei	o	u	a	ɑ	a	u	4843:1, 4147:1, 9543:1	front / hear / sun
604-3	n	3	a	i	i	i	i	i	i	a	i	ai	i	i	ɑ	Ø	a	5268:1, 5860:2, 8196:1	hundred / liquor (sweet) / one / scissor
633-3	n	3	a	a	o	a	ai	e	eu	a	ə	au	e	e	ɑ	ɒ	i	3416:2, 4540:1, 5596:1	everybody / grandmother / last year / old lady
658-3	n	3	a	Ø	õ	au	a	u	Ø	a	Ø	a	e	u	o	a	a	8550:1, 2154:1, 3224:2	cold / easy / sick
713-3	n	3	a	ə	ə	ɔ	a	a	o	a	a	a	ə	ɔ	ɑ	au	o	120:1, 6294:1, 1094:1	a deaf person / ash / axe / bamboo / brains / broom / can (jar) / cat / chaff/ bran / chopsticks / dove / dust / ear / elder brother / father / frost / goose / grandfather / hammer / hoe / left / mat / maternal uncle (mother's brother) / moon / mosquito / mother / mouse / navel / nose / owl / pants/ trousers / pond / quilt / rabbit / right / river snails / saw / scales / scissors / shoulder / smoke / step / stone / sweet potato / table / toilet / tongs / tongue / vegetable knife / village / younger brother / younger sister
768-3	n	3	a	ɛ	u	o	au	o	ɛ	o	ɔ	ɔ	o	æ	o	a	ai	9736:2, 460:1, 3453:2	bad / extinguish / table
888-3	n	3	a	ai	ə	au	a	a	Ø	ei	a	a	ɑ	ei	e	o	ai	10156:1, 65:2, 9297:1	I / star / toilet
913-3	n	3	a	a	u	a	ei	a	a	a	u	a	ɑ	a	ɛ	ɒ	oi	2237:2, 2794:1, 1319:1	busy / come / difficult
927-3	n	3	a	i	ɛ	Ø	a	a	Ø	a	Ø	a	ə	e	a	u	Ø	2324:2, 7967:2, 8268:1	cotton / round / see
1019-3	n	3	a	i	ɛ	i	a	ei	i	Ø	Ø	ei	i	e	i	i	a	10897:1, 1592:2, 10961:1	catch / what / which / wife
1039-3	n	3	a	au	ɛ	i	a	ɿ	ei	a	ɿ	a	i	a	i	o	u	1226:1, 8491:1, 8247:2	brush / scratch / shoulder
1107-3	n	3	a	ɛ	ɯ	Ø	a	a	a	ɯ	u	a	ɑ	a	ɑ	Ø	a	145:2, 2637:2, 9715:1	a lame person / day / swim
1122-3	n	3	a	a	ə̃	eu	ei	o	a	i	o	au	o	æ	ə	o	a	7539:2, 7418:1, 2639:1	day / point at / pumpkin
1154-3	n	3	a	au	ə̃	a	ai	ə	ei	ei	Ø	a	ɑ	ei	e	eu	Ø	8980:1, 3170:2, 10833:1	daughter / earthen jar / son-in-law / what
1162-3	n	3	a	ɛ	ə̃	Ø	au	ɛ	i	e	o	Ø	Ø	a	Ø	a	a	9266:2, 4863:1, 204:1	afternoon / heart / stand up
1169-3	n	3	a	Ø	õ	a	u	i	a	u	a	ɛ	i	u	Ø	a	a	715:2, 1373:1, 10570:2	bedbug / buttocks / village
1217-3	n	3	a	au	ɛ	ɔ	o	i	Ø	ɿ	ai	ei	i	æ	e	Ø	u	3123:2, 4001:1, 309:1	ant / ear / forenoon
1271-3	n	3	a	ə	ã	i	o	ə	o	a	ai	o	ə	a	ɛ	ə	e	6156:1, 6711:1, 2125:2	coffin / middle / next year
1313-3	n	3	a	Ø	ẽ	eu	o	a	o	a	u	a	ə	ɔ	ɯ	e	a	1233:1, 1879:2, 5289:1	brush / classifier for clothing / daughter-in-law / day / grave / house / husband / mouth / sister-in-law (older brother's wife) / son / stool (bench) / wall / wife
1373-3	n	3	a	ə	ə	e	o	ə	Ø	a	ei	o	ə	ei	ɯ	au	Ø	4516:1, 4723:1, 11011:2	grandfather / hand / kitchen / window
1375-3	n	3	a	Ø	ɛ	ɔ	Ø	Ø	e	o	Ø	u	o	eu	ɔ	Ø	e	4488:1, 3957:2, 6350:1	foot / gourd / mountain
1387-3	n	3	a	Ø	Ø	a	i	i	o	ai	i	a	i	i	a	a	Ø	9898:1, 2966:1, 8595:1	dragonfly / side / thief
144-2	n	2	a	a	ɛ	e	o	i	ei	əɯ	ei	Ø	i	i	ɯ	Ø	o	1987:1, 6624:1	climb (a tree) / go upstairs / near
201-2	n	2	a	ai	õ	a	eu	ei	a	a	e	eu	ei	æ̃	u	a	a	4116:2, 7175:2	frog / peach
269-2	n	2	a	a	ɛ	e	o	ei	ɛ	ɯ	a	o	i	e	ɯ	ui	u	5927:2, 121:2	a deaf person / ear / long
361-2	n	2	a	ɔ	a	i	e	a	a	e	o	ei	ɑ	a	ei	a	Ø	11036:2, 9267:2	stand up / wing
404-2	n	2	a	ai	ə	a	a	Ø	a	a	au	a	o	a	ɑ	o	ai	5491:2, 9169:2	kill (a person) / spin (into yarn)
413-2	n	2	a	a	Ø	e	o	ei	ɛ	ɯ	ei	ɔ	i	i	ɯ	eu	u	8053:1, 5348:1	inside / salt
457-2	n	2	a	Ø	ə	au	a	o	a	i	ei	a	o	a	o	ə	Ø	10253:2, 10316:2	leg / tongue / tree / well
460-2	n	2	a	a	a	a	a	o	a	a	ai	a	Ø	a	ɑ	o	a	8095:2, 6444:1	mud / sand
