ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	Dongnu	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Jiongnai	KimMun	Mien	NortheastYunnanChuanqiandian	NorthernQiandong	Numao	Nunu	She	SouthernGuizhouChuanqiandian	SouthernQiandong	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
949-4	i	4	n	n̥	n̥	n	n̥	n̥	ȵ	n	n̥	n̥	n	n	nʱ	n̥	n̥	ŋ	n	ɳ	n̥	n̥	n̥	n	n̥	n	n	19460:0, 20198:0, 15799:0, 24118:0	kitchen / noon / owl / set in movement
1489-4	i	4	n	ȵ	n̥	n	n	ŋ	n	nʲ	ŋ	ŋ	ȵ	ȵ̊	ȵ	nʲ	Ø	n	ŋ	Ø	ȵ̥	nʲ	n	n	n	n	ȵ	1534:0, 2691:0, 32064:0, 27076:0	age / be shy/bashful / stupid / year
246-3	i	3	n	n	n	n	n	n	n	n	ˀn	n	n	n	n	n	n	n	n	n	n	nʲ	ˀn	n	n	n	n	19588:0, 27616:0, 24577:0	leaf / now / short / tea leaf
375-3	i	3	n	ȵ	n	n	n	n	n	n	n	n	ȵ	ȵ	n	n	n	n	n	n	n	n	n	n	n	n	ȵ	9763:0, 32276:0, 20127:0	eat / outside / you (plural)
705-3	i	3	n	n	n	ȵ	n	n	ȵ	n	ȵ	n	n	n	ȵʱ	n	n	n	n	n	n	n	n	n	ȵ	n	ŋ	14222:0, 13471:0, 9196:0	dragonfly / grandmother / he or she
933-3	i	3	n	ȵ̊	Ø	n	n	n	n	n	n	n	ȵ	n	n	n	n	n	n	n	n	n	n	n	n	ŋ	ȵ	32126:0, 17747:0, 6744:0	classifier for years / maternal aunt (mother's brother's wife) / mouse / yellow weasel
1286-3	i	3	n	Ø	Ø	n	n̥	Ø	ȵ	n	n̥	n̥	n	Ø	nʱ	n̥	Ø	n	n	ŋ	n̥	nʲ	ȵ	n	n̥	n	ŋ	18132:0, 1479:0, 18772:0	1st day of the lunar month / 3rd day of the lunar month / afternoon / forenoon / mirror / mudfish (loach)
2137-3	i	3	n	ȵ̥	n̥	n	Ø	ȵ	n	nʲ	ˀn	n	ȵ	ȵ	Ø	nʲ	ˀŋ	ŋ	ˀŋ	n	n̥	ȵ	Ø	ŋ	ɳ	ˀŋ	n	13787:0, 8532:0, 21949:0	day after tomorrow / guazi (baked planet seed/ a kind of snack) / push
2321-3	i	3	n	Ø	Ø	ȵ	ȵ̊	n	n	n	n	n	Ø	Ø	ȵʱ	n	n	Ø	n	Ø	n	n	n	nʲ	n	n	n	28107:0, 17304:0, 5004:0	busy / loudspeaker / they
2886-3	i	3	n	n	Ø	Ø	n	Ø	ŋ	nʲ	Ø	n	Ø	Ø	Ø	n	ŋ	Ø	Ø	Ø	ȵ	n	ŋ	Ø	Ø	Ø	Ø	3507:0, 20064:0, 29204:0	bitter / orphan / salty / tongue
127-2	i	2	n	n̥	n	n	n	n	n	n	n	n	n	n	n	n	n	n	n	ȵ	n	n	n	n	n	n	Ø	10177:0, 8747:0	difficult / ethnic label / human being / old man
176-2	i	2	n	n	n	n	n	n	n	n	ˀn	n	n	n	ȵ	n	n	Ø	n	n	n	ȵ̥	ˀn	n	n	n	n	28448:0, 12362:0	front / this
195-2	i	2	n	n̥	n̥	n̥	n̥	Ø	n	n	n	Ø	n	ȵ	n̥	n̥	n̥	n	n	n	n̥	n̥	n̥	n	n̥	n	n	14347:0, 18702:0	hear / mud
202-2	i	2	n	Ø	n̥	n̥	n	n̥	n	n	n̥	n	Ø	n̥	n̥	n	n	n	n	n	n	n̥	n	n	n̥	n	n	21976:0, 18249:0	month / put on (shoes) / tomorrow / wear (a garment)
267-2	i	2	n	Ø	n	n	n	n	ȵ	n	n	n	n	ȵ	n	n	n	n	n	n	n	m	n	n	n	ŋ	Ø	22156:0, 18092:0	milk / rain
1642-2	i	2	n	Ø	n	Ø	ŋ	Ø	Ø	ŋ	Ø	ŋ̩	Ø	n	Ø	nʲ	Ø	ŋ	Ø	ŋ	n	Ø	n	n	n	n	Ø	1258:0, 27844:0	a mute / that
1668-2	i	2	n	Ø	ȵ	ȵ	Ø	Ø	ˀȵ	nʲ	Ø	Ø	ŋ	n	Ø	Ø	n̥	Ø	Ø	ȵ	Ø	ŋ	ˀȵ	nʲ	ȵ	nʲ	ȵ	26998:0, 14450:0	heavy (in taste) / straw sandal
2196-2	i	2	n	Ø	Ø	n̥	Ø	n̥	Ø	Ø	l	n̥	Ø	Ø	n̥	Ø	Ø	ȵ	n	Ø	l	n̥	Ø	n	Ø	Ø	Ø	23348:0, 1170:0	a group of Miao people / pocket / sack
2769-2	i	2	n	n	Ø	Ø	Ø	ŋ	Ø	Ø	Ø	Ø	ȵ	ȵ	Ø	Ø	Ø	Ø	nʲ	ȵ	ŋ̊	ȵ	Ø	Ø	n	Ø	Ø	12734:0, 29892:0	genitive marker / ugly
9-1	i	1	n	ȵ̥	n	n	n	n	n	nʲ	ˀn	n	ȵ	ȵ̥	n	n	n	Ø	n	n	n	Ø	ˀn	n	n	n	n	28474:0	this year
10-1	i	1	n	n	n̥	n	n	n̥	n	n	ˀn	n	n	n̥	n	n̥	n	Ø	n	n	n	n̥	n̥	n	Ø	n	n	28944:0	today
15-1	i	1	n	Ø	n	n	n	n	n	n	n	n	n	Ø	Ø	n	n	n	n	Ø	n	ȵ̥	n	n	n	n	n	27176:0	bird‘s nest / sparrow / swallow
17-1	i	1	n	Ø	n̥	Ø	Ø	n̥	n	m	n̥	n̥	n	n	n	n̥	n̥	Ø	n	Ø	n̥	n̥	n̥	n	n̥	n	n	10224:0	evening / yesterday
426-67	i	67	m	m	m	n	m	m	m	m	m	m	m	m	mʱ	m	m	m	m	m	m	m	m	m	m	m	m	784:0, 25893:0, 31328:0, 10122:0, 5699:0, 7025:0, 14509:0, 19560:0, 18477:0, 26133:0, 32309:0, 7726:0, 17745:0, 27990:0, 1127:0, 2365:0, 19034:0, 23693:0, 26022:0, 29205:0, 17080:0, 18373:0, 24078:0, 10560:0, 19272:0, 20806:0, 5000:0, 9474:0, 10323:0, 25274:0, 29270:0, 1821:0, 3679:0, 15120:0, 25390:0, 28108:0, 29047:0, 30420:0, 6283:0, 7846:0, 2330:0, 9596:0, 10729:0, 12204:0, 15096:0, 17282:0, 17460:0, 18965:0, 19700:0, 23341:0, 24752:0, 31880:0, 1271:0, 1818:0, 2632:0, 2862:0, 5656:0, 11298:0, 14297:0, 15328:0, 15383:0, 17602:0, 18770:0, 20199:0, 27044:0, 27843:0, 32429:0	March / a deaf person / a mute / another person / bamboo hat / bamboo shoot / be not (negated copula) / be pregnant / be sleepy / bear / blue / busy / carrying pole (shoulder pole) / cat / chop (bones) / coal / cotton / cotton wool / cotton-padded jacket / cover up (objects) / cow / dust / ear / earring / empty / everyday / face / fan (can be held by single hand) / fir / fish / fragrant (smell) / green / guest / head covering / hen / horse / hum / human being / in the future / in the past / light (in taste) / look / loud / lung / mantis / maternal aunt (mother's brother's wife) / mosquito / mother / mudfish (loach) / name / nasal mucus / net / nose / not / old lady / old man / owl / persimmon / sack / saddle / scale / sesame / sickle / sleeve / smart / soya bean / spicy / spinning wheel / strike (beat) / that / there is not or there are not / they / toilet / tongue / touch (stroke) / wake up / whip / woodpecker / you (singular) / yuan (unit of payment)
233-17	i	17	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	10450:0, 27668:0, 18131:0, 23968:0, 32271:0, 25946:0, 22720:0, 25331:0, 18810:0, 32379:0, 17543:0, 18087:0, 30665:0, 4187:0, 13547:0, 14750:0, 2690:0	a blind person / a person with a pockmarked face / be shy/bashful / braid (something) / braid/ plait / eye / grape / hold or take / maize/ corn / milk / mirror / muer (an edible fungus) / riddle / sell / slow / sparrow / tears / wasp / wasp nest / you (plural) / younger sister
60-5	i	5	m	m	m	m	m	m	m	m	m	m	m	m	mʱ	m	m	m	m	m	m	m	m	m	m	m	m	10498:0, 27986:0, 12934:0, 626:0, 22693:0	January / buy / eyebrow / give birth / rich / there is not or there are not / there is or there are
615-4	i	4	m	m̥	m̥	m̥	m̥	m̥	Ø	Ø	m	m̥	m	m̥	m̥	Ø	m	m	m	m	m̥	m̥	m̥	Ø	Ø	m	m	5350:0, 17901:0, 23823:0, 22625:0	cane/ vine / glutinous rice / melon or gourd vine / rice / scold
1092-3	i	3	m	m̥	Ø	m	m	m	m	m	ˀm	ʍ	m	m	m	m	m	m	m	m	m	Ø	m	m	m	m	m̥	11719:0, 5450:0, 31159:0	carpenter / flour / what
145-2	i	2	m	m	m	m	m	m̥	m	m	m	m	m	m	m	m	m	m	h	m	m	m	m	m	m	m	m	13063:0, 14155:0	go (leave) / hat
227-2	i	2	m	m	m̥	m̥	m̥	m̥	m	m	Ø	m̥	m	m	m̥	m̥	m̥	m	m	m	m̥	Ø	m̥	m	Ø	f	m	10178:0, 29238:0	ethnic label / tooth
242-2	i	2	m	m	m	m	m	ⁿpʰ	m	m	Ø	m	Ø	m	m	m	m	m	Ø	Ø	m	m	m̥	m	Ø	m	m	27778:0, 13693:0	grind (flour) / soft / tender (young)
213-1	i	1	m	m	Ø	Ø	Ø	m̥	Ø	Ø	m	ʍ	m	m	Ø	Ø	Ø	m	Ø	Ø	Ø	Ø	Ø	m	m	m	Ø	16425:0	leech
217-1	i	1	m	m	Ø	Ø	m	pʰ	Ø	Ø	Ø	m	Ø	m	Ø	m	Ø	m	Ø	Ø	Ø	m	Ø	m	Ø	m	Ø	26736:0	stone mill
2479-30	i	30	l	l	l	l	l	l	l	l	l	l	g	l	lʱ	l	l	ˀl	n	ɭ	l	l	l	l	l	l	l	20267:0, 16802:0, 18581:0, 4974:0, 25330:0, 3681:0, 11129:0, 17598:0, 27178:0, 2796:0, 4868:0, 31087:0, 3970:0, 7293:0, 7729:0, 9798:0, 9991:0, 10151:0, 16033:0, 18765:0, 23166:0, 25936:0, 27405:0, 27804:0, 5039:0, 13632:0, 26270:0, 26696:0, 26806:0, 31152:0	be tired / beef / blue / borrow (money) / bull / bury / butterfly / comb / cotton-padded jacket / cowshed / cupboard / day / eel / elder brother / enter (a house) / fight / gall bladder / grave / lamb / lightning / mantis / moon / mouth / mudfish (loach) / paddy field / rice steamer / round / sheep (general) / slow / sparrow / sprout (shoot) / stomach / stone / storehouse / sun / swallow / swim / tendon / well / what / wild cattle (bovine)
758-22	i	22	l	l	l	l	l	l	l	l	l	l	l	l	lʱ	l	l	l	l	l	l	l	l	l	l	l	l	22582:0, 13121:0, 16083:0, 19753:0, 4823:0, 13167:0, 26371:0, 23138:0, 20572:0, 18706:0, 21270:0, 3243:0, 13665:0, 20014:0, 20636:0, 11904:0, 21331:0, 8862:0, 15324:0, 19668:0, 7680:0, 25704:0	bellow / building / come / cotton wool / dirty / fold / go out / gong / green / in the future / lantern / mud / old (aged) / old (used) / old man / orange / peanut / pear / plough (something) / plum / return / rot / son-in-law / stand up
549-14	i	14	l	ɬ	l	l	l	l	ˀl	l	ˀl	l	Ø	l	l	l	l	ˀl	Ø	l	l	l	ˀl	l	l	l	l	24576:0, 6512:0, 4394:0, 27946:0, 12707:0, 27341:0, 31276:0, 16232:0, 24024:0, 728:0, 6488:0, 8145:0, 23824:0, 1266:0	June / a mute / break (cleave) / break (stick) / classifier for clothing / classifier for egg / classifier for person / crow / gather (harvest) / late / red / scold / sentence (of speech) / short / sweet potato / the only son / which
769-8	i	8	l	ɬ	ɬ	ɬ	ɬ	ɬ	ɬ	l	ɬ	ɬ	g	ɬ	ɬ	ɬʰ	ɬ	l	l	l	ɬ	ɬ	ɬ	l	ɬ	l	l	14009:0, 9864:0, 18673:0, 14592:0, 16951:0, 4505:0, 4943:0, 30136:0	August / July / June / November / October / bridge / burn (something) / egg white / hammer / high (tall) / iron / liver / mow (cut grass) / vegetable knife
2757-8	i	8	l	l	q	q	ⁿkʰ	k	q	ɬ	q	k	g	l	qʰ	ɬ	k	tɕ	k	ɬ	tɬ	k	q	ɬ	q	k	Ø	22309:0, 12791:0, 31394:0, 31396:0, 2867:0, 1211:0, 25273:0, 3560:0	Chinese cabbage / a lame person / bear / black-eared kite/ hawk / button / clothing (garment) / ghost/ spirit / rapeseed flowers / sleeve / vegetable / white / white sugar
729-7	i	7	l	l	l	l	l	l	l	l	l	l	Ø	l	l	l	l	l	l	l	l	l	l	l	l	l	l	6395:0, 21236:0, 17306:0, 19698:0, 7065:0, 26842:0, 1817:0	another person / chopper / cock / loudspeaker / old lady / plough / sickle / story / word (speech)
2738-7	i	7	l	ɬʲ	l	l	l	l	l	l	l	l	l	l	l	ɬ	l	l	n	ɬ	ɬ	l	l	ɬ	ɬ	l	l	1119:0, 29632:0, 2461:0, 25064:0, 9081:0, 22907:0, 23691:0	a deaf person / basket / dog / river snails / scale / sixteen / turnip
1222-6	i	6	l	ɬ	l	l	l	l	ˀl	l	l	l	l	l	l	l	l	l	Ø	l	l	l	l	l	l	l	Ø	3039:0, 5307:0, 17713:0, 8668:0, 8905:0, 21892:0	bedbug / brown sugar / candle / dew / dispel / mat / monkey / pursue
1681-6	i	6	l	ɬ	ɬ	ɬ	l	ɬ	ɬ	l	ɬ	ɬ	l	ɬ	ɬ	ɬʰ	l	l	Ø	ɭ	l	ɬ	ɬ	l	l	l	l	3344:0, 16380:0, 6259:0, 15990:0, 24304:0, 29160:0	big (large) / choose / ladder / lean meat / shake (head) / tongs
2191-5	i	5	l	l	l	l	l	l	q	l	Ø	ɬ	l	l	lʱ	l	l	ˀl	Ø	l	l	l	l	l	ɬ	x	Ø	32118:0, 16588:0, 5038:0, 29:0, 2022:0	(rain) fall / aubergine / butterfly / foot / legging / yellow weasel
2709-5	i	5	l	Ø	ɬ	l	ɬ	l	ɬ	l	ɬ	Ø	l	Ø	l	ɬʰ	ɬ	l	Ø	l	ɬ	l	ˀl	l	ɬʲ	l	Ø	20741:0, 21452:0, 21753:0, 11856:0, 28595:0	fly (insect) / pare (peel with a knife) / peel (something) / pointed / pull / throat
2752-5	i	5	l	l	l	ts	l	l	l	l	Ø	ɬ	g	l	lʱ	ɬ	Ø	l	Ø	l	l	l	l	ɬ	ʑ	ɬ	Ø	7187:0, 22433:0, 9262:0, 6776:0, 29901:0	claw (talon) / collar / drip (emit liquid) / hoof / remain / ugly
1446-4	i	4	l	l	l	l	Ø	l	p	l	l	l	Ø	l	l	ɬ	Ø	ʑ	l	Ø	l	-	l	l	l	l	l	2289:0, 25768:0, 14248:0, 31627:0	bamboo basket (carried on back) / head / sorghum / window
2114-4	i	4	l	Ø	l	l	l	ɬ	l	l	l	ɬ	Ø	Ø	l	l	Ø	ˀl	Ø	ɭ	l	l	l	l	l	l	Ø	1207:0, 4971:0, 27175:0, 13091:0	a lame person / bury / go downstairs / swallow
2524-4	i	4	l	Ø	ɬ	ɬ	Ø	l	ˀl	l	Ø	ɬ	g	l	ɬ	l	ɬ	l	Ø	l	l	l	ˀl	l	Ø	l	l	11774:0, 21618:0, 11666:0, 18379:0	flay (pull off skin) / flow / mosquito / pour out
2557-4	i	4	l	Ø	ɬ	ɬ	Ø	ɬʲ	ɬ	ɬ	Ø	Ø	Ø	l	ɬ	ɬʰ	l	Ø	Ø	l	l	ɬ	ɬ	l	Ø	l	Ø	13757:0, 7933:0, 14677:0, 21379:0	cow pea / grow up / hoe / pocket / sack
411-3	i	3	l	l	ɬ	ɬ	ɬ	ɬ	ɬ	l	l	ɬ	l	ɬ	ɬ	ɬʰ	ɬ	l	Ø	l	ɬ	ɬ	ɬ	l	ɬ	l	l	18280:0, 6809:0, 26170:0	clean / moon / spit
779-3	i	3	l	ɬ	ɬ	ɬ	l	ɬ	ɬ	l	ɬ	ɬ	ɬ	ɬ	ɬ	ɬʰ	k	l	Ø	l	Ø	ɬ	ɬ	l	ɬ	l	ɬ	17900:0, 12158:0, 7483:0	cane/ vine / congee (gruel, porridge) / fox / melon or gourd vine / rope
916-3	i	3	l	Ø	ɬ	ɬ	ɬ	ɬ	l	Ø	ɬ	ɬ	l	Ø	ɬ	ɬʰ	ɬ	Ø	l	ɬ	ɬ	ɬ	ɬ	l	ɬ	ɬ	Ø	4251:0, 27238:0, 30020:0	brains / sweat / undress (take off clothes)
1174-3	i	3	l	l	Ø	ɬ	l	l	l	l	l	l	Ø	Ø	ɬ	l	l	ˀl	l	l	l	l	l	ɬ	l	l	Ø	10371:0, 6665:0, 9797:0	classifier for stones / eel / exchange / scale
2078-3	i	3	l	ɬ	p	p	p	Ø	p	Ø	f	Ø	l	f	l	ɬ	Ø	Ø	p	p	l	Ø	p	ɬ	p	ɬ	Ø	276:0, 3191:0, 6175:0	April / beg / chin / fourteen
2640-3	i	3	l	l	l	l	l	ɬ	ˀl	l	l	l	l	l	l	l	l	l	Ø	ɭ	l	Ø	ˀl	l	l	l	Ø	22122:0, 23008:0, 16286:0	lazy / rabbit / rob (somebody)
80-2	i	2	l	ɬ	ɬ	ɬ	ɬ	ɬ	ɬ	l	ɬ	ɬ	l	ɬ	ɬ	ɬʰ	ɬ	l	Ø	l	ɬ	ɬ	ɬ	l	ɬ	l	l	18246:0, 2256:0	bamboo / month
186-2	i	2	l	l	l	l	l	l	l	l	l	l	g	l	lʱ	l	l	ˀl	nʲ	l	l	l	l	l	l	l	l	27471:0, 11010:0	field / tael (-50 grams)
818-2	i	2	l	ɬ	k	ⁿʈʂ	Ø	ⁿtɕ	k	tɕ	Ø	Ø	g	l	Ø	tɕ	tɕ	tɕ	k	k	tɕ	Ø	k	tɕ	ⁿk	Ø	ʑ	13914:0, 2325:0	bamboo hat / gunpowder
1734-2	i	2	l	Ø	ɬ	ɬ	l	ɬ	l	l	ɬ	ɬ	l	Ø	Ø	ɬʰ	Ø	l	Ø	l	ɬ	Ø	l	l	ɬ	Ø	Ø	1372:0, 7119:0	a piece of cloth with straps for carrying a toddler steelyard on the back / coffin
1938-2	i	2	l	Ø	Ø	Ø	l	l	ˀl	Ø	Ø	Ø	Ø	ɬ	Ø	Ø	Ø	ˀl	Ø	ɬ	l	Ø	ˀl	ɬʰ	ɬ	Ø	Ø	9000:0, 26420:0	divide / star
1328-1	i	1	l	l	Ø	Ø	Ø	Ø	Ø	Ø	Ø	l	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	-	Ø	Ø	l	l	20360:0	pangolin
1858-8	i	8	kʰ	kʰ	qʰ	qʰ	kʰ	qʰ	qʰ	qʰ	k	kʰ	kʰ	kʰ	qʰ	qʰ	kʰ	kʰ	kʰ	h	qʰ	qʰ	qʰ	qʰ	qʰ	kʰ	g	27131:0, 3373:0, 19981:0, 28684:0, 6131:0, 5090:0, 16741:0, 27723:0	anaus / bind (tie up) / buttocks / cave/ hole / chimney / light (weight) / open (a door) / sun / tell / tie (a cow)
670-4	i	4	kʰ	k	q	k	k	k	qʰ	q	k	k	k	k	dʑ	q	ⁿk	k	k	Ø	q	q	kʰ	q	q	k	Ø	30339:0, 3275:0, 23063:0, 6807:0	belly / clean / root / shadow / tail / tongue / waist
1422-4	i	4	kʰ	Ø	qʰ	qʰ	kʰ	ⁿk	qʰ	qʰ	qʰ	kʰ	Ø	kʰ	qʰ	qʰ	kʰ	kʰ	kʰ	ⁿk	qʰ	q	qʰ	qʰ	qʰ	kʰ	Ø	13869:0, 2549:0, 3184:0, 10452:0	be hungry / beg / eye / guest
2115-4	i	4	kʰ	g	q	kʰ	Ø	qʰ	kʰ	k	kʰ	kʰ	g	k	Ø	q	k	k	kʰ	k	qʰ	qʰ	kʰ	k	q	kʰ	k	24482:0, 20953:0, 12532:0, 28916:0	gall bladder / pick up / shell / to wind( thread one a keel)
2164-4	i	4	kʰ	kʰ	q	ʈʂʰ	ⁿk	q	q	k	k	Ø	k	k	ʈʂʰ	tɕ	k	k	k	Ø	Ø	q	q	tɕ	q	k	k	19939:0, 7730:0, 12609:0, 28289:0	another person / bone / cat / cotton-padded jacket / garlic / onion/ scallion / snow / sparrow / thin (slim)
2576-4	i	4	kʰ	k	k	k	ⁿk	ⁿq	q	q	k	kʰ	kʰ	k	k	k	k	k	kʰ	Ø	k	Ø	q	Ø	k	k	g	92:0, 29968:0, 8210:0, 2733:0	(wind) blow / be sleepy / cry / under
1095-3	i	3	kʰ	ʔ	h	ⁿʈʂ	ʔ	h	ʔ	h	h	ʃ	h	h	ʔ	z	Ø	ˀʑ	h	h	s	ʔ	ʔ	h	h	h	h	10454:0, 11347:0, 29974:0	bamboo shoot / chin / eye / fire / firewood / grass / guazi (baked planet seed/ a kind of snack) / intestine / mantis / mud / nose / physical strength / quilt / ramie / skirt / snow / taro / tree top / under / wall / wasp
2579-3	i	3	kʰ	kʰ	ⁿkʰ	Ø	k	qʰ	qʰ	qʰ	kʰ	Ø	kʰ	Ø	Ø	qʰ	Ø	x	-	Ø	Ø	q	qʰ	q	ⁿkʰ	kʰ	Ø	20401:0, 30021:0, 27241:0	pants/ trousers / sweat / undress (take off clothes)
252-2	i	2	kʰ	kʰ	kʰ	kʰ	ⁿkʰ	kʰ	kʰ	Ø	qʰ	kʰ	kʰ	g	gʰ	qʰ	Ø	k	Ø	ⁿk	qʰ	kʰ	kʰ	kʰ	qʰ	kʰ	Ø	10115:0, 9599:0	earring / empty
389-2	i	2	kʰ	k	q	q	k	qʰ	qʰ	Ø	q	Ø	kʰ	ts	qʰ	qʰ	Ø	Ø	kʰ	ⁿtɕ	qʰ	tɕ	qʰ	qʰ	qʰ	kʰ	s	31629:0, 8904:0	anaus / dispel / window
561-2	i	2	kʰ	kʰ	qʰ	qʰ	ⁿkʰ	qʰ	k	Ø	qʰ	ⁿkʰ	g	g	Ø	k	ⁿkʰ	kʰ	kʰ	k	q	qʰ	k	k	qʰ	kʰ	g	9383:0, 22872:0	ditch (gully) / dry / river
1177-2	i	2	kʰ	kʰ	kʰ	Ø	tɕ	kʰ	qʰ	qʰ	qʰ	kʰ	Ø	g	ʈʂʰ	Ø	k	Ø	kʰ	Ø	tɕ	q	kʰ	Ø	Ø	kʰ	Ø	15844:0, 14715:0	hoe up (weeds) / knock
1393-2	i	2	kʰ	kʰ	k	Ø	Ø	ts	k	Ø	kʰ	Ø	g	g	k	Ø	tɕʰ	x	kʰ	Ø	Ø	Ø	ⁿqʰ	tɕʰ	q	kʰ	g	14775:0, 1:0	(flowers) blossom / hoof
1420-2	i	2	kʰ	g	q	Ø	kʰ	ⁿq	k	q	q	kʰ	Ø	Ø	Ø	q	Ø	ʔ	kʰ	k	q	q	q	q	ⁿq	k	Ø	29156:0, 14961:0	hot / tongs
1428-2	i	2	kʰ	kʰ	k	Ø	Ø	qʰ	q	Ø	qʰ	Ø	Ø	Ø	Ø	Ø	kʰ	kʰ	k	Ø	Ø	qʰ	Ø	Ø	q	kʰ	Ø	553:0, 13229:0	Han Chinese / goods (merchandise)
212-1	i	1	kʰ	g	ⁿq	ⁿq	ⁿk	ⁿq	ⁿɢ	Ø	Ø	ⁿk	Ø	Ø	Ø	Ø	Ø	k	Ø	ⁿk	Ø	Ø	ⁿɢ	Ø	Ø	Ø	Ø	8831:0	diligent
2580-19	i	19	k	k	k	k	k	q	tɕ	k	k	k	k	k	k	k	k	k	k	k	k	q	tɕ	k	c	k	ts	15452:0, 17496:0, 10783:0, 16260:0, 7064:0, 17498:0, 25037:0, 12850:0, 19752:0, 23136:0, 1784:0, 3824:0, 4916:0, 12909:0, 13114:0, 14133:0, 17226:0, 22461:0, 23760:0	angular / boil (water) / burn / cock / fat / girl / give / go out / hard / insect (worm) / laugh (smile) / loose money / maggot / old man / remember / rot / scissor / six
1028-12	i	12	k	k	k	qʰ	k	k	q	k	k	k	k	k	k	f	k	k	k	ⁿk	k	k	q	k	k	k	k	8237:0, 30747:0, 21839:0, 9990:0, 22500:0, 23688:0, 18675:0, 27273:0, 12161:0, 14993:0, 18674:0, 20069:0	cucumber / elder brother / fox / hot pepper/ chili / mow (cut grass) / orphan / pumpkin / repay (a dept) / scale / sweep / water melon
961-11	i	11	k	tɕ	q	q	k	q	q	q	q	k	kʰ	tɕ	q	q	k	k	k	Ø	q	q	q	q	q	k	k	6049:0, 19667:0, 26418:0, 11499:0, 14678:0, 8646:0, 6174:0, 18127:0, 23826:0, 30019:0, 31163:0	chicken / chin / cock / defecate / fist / hoe / mirror / old (used) / scold / star / undress (take off clothes) / what
1040-9	i	9	k	t	ʈʂ	ʈ	ʈ	t	ʈ	t	t	tʃ	tʃ	t	tɬ	t	t	tɕ	t	ʂ	t	tɕ	ʈ	t	ʈ	t	t	25066:0, 16261:0, 733:0, 2495:0, 23791:0, 16127:0, 2929:0, 5310:0, 15289:0	June / be (copula) / be not (negated copula) / beard/ moustache/ goatee / candle / in haste / lard (pig fat) / laugh (smile) / scissors / six / sixteen
2478-8	i	8	k	-	k	Ø	k	k	ʁ	f	q	k	v	-	vʱ	f	k	kʰ	kʰ	x	k	k	ʁ	k	k	k	v	4541:0, 8903:0, 10497:0, 7479:0, 8778:0, 11989:0, 12910:0, 29109:0	bright / congee (gruel, porridge) / dig / dispel / eyebrow / forenoon / give / tomorrow / yellow
199-7	i	7	k	k	q	q	k	q	q	q	q	k	k	g	q	q	k	k	k	Ø	q	q	q	q	q	k	k	10396:0, 8181:0, 5089:0, 31474:0, 3536:0, 1487:0, 5447:0	afternoon / black / buttocks / carpenter / crow (of cocks) / excrement / old lady / wife
361-7	i	7	k	k	q	q	k	q	q	q	q	k	k	k	q	q	k	v	k	Ø	q	q	q	q	q	k	k	16850:0, 13437:0, 841:0, 13475:0, 3968:0, 4866:0, 24848:0	May / borrow (money) / bull / dog / grandfather / grandmother / liquor (sweet) / old (aged) / old man / sieve / sweet
1366-7	i	7	k	k	k	tɕ	k	k	q	f	q	k	k	k	Ø	k	k	kʰ	k	h	k	k	q	k	q	k	k	10755:0, 20525:0, 7482:0, 25990:0, 9865:0, 12789:0, 3566:0	black-eared kite/ hawk / congee (gruel, porridge) / cooked rice / egg white / far/ distant / ghost/ spirit / peach / speak
1571-6	i	6	k	k	q	q	k	q	q	k	q	k	k	k	q	k	k	tɕ	k	Ø	k	q	q	k	q	k	ts	9830:0, 16177:0, 22726:0, 2868:0, 7066:0, 8144:0	bear / cock / crow / egg / last year / riddle
792-5	i	5	k	k	k	k	k	q	tɕ	k	k	k	k	tɕ	tɕ	k	k	k	k	k	k	q	tɕ	k	k	k	ts	22947:0, 3479:0, 3994:0, 2869:0, 21035:0	bear / bite / bow / gnaw / pillow / road
1085-5	i	5	k	k	k	Ø	k	k	q	f	kʰ	k	k	kʲ	f	f	k	k	k	x	k	k	qʰ	k	k	k	k	31445:0, 5765:0, 10959:0, 24443:0, 25393:0	cattle (bos taurus) / feed (pig) / shelf / smart / wide
1617-5	i	5	k	k	k	k	k	qʰ	q	k	k	k	k	k	k	f	k	k	kʰ	k	k	qʰ	q	k	q	k	k	17947:0, 8326:0, 4508:0, 11234:0, 18813:0	bridge / dare / finger / hand / melon/ gourd / muer (an edible fungus)
2001-5	i	5	k	k	q	q	k	q	q	k	k	k	g	k	ⁿk	q	kʰ	kʰ	k	ⁿk	k	q	ⁿqʰ	k	q	k	g	32223:0, 4827:0, 2767:0, 12611:0, 21890:0	be thirsty / building / dry / garlic / pursue / scissors / storehouse / yolk
2790-5	i	5	k	k	Ø	k	l	q	tɕ	k	kʰ	ⁿk	k	k	qʰ	k	k	s	kʰ	ɬ	k	k	tɕ	q	ʂ	k	k	24656:0, 6900:0, 6775:0, 24113:0, 15721:0	claw (talon) / close (the door) / key / nail / set in movement / shrimp
