ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
505-4	i	4	tɕ	ts	tɕ	tɕ	tɕ	tɕ	tɕ	ts	tɕ	tɕ	tɕ	tɕ	tɕ	Ø	d	3028:0, 5859:0, 1792:0, 10870:0	alcoholic beverage / chisel / drunk / liquor (sweet) / where
154-3	i	3	tɕ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	s	h	2748:0, 10982:0, 9702:0	dew / saliva / soup / swell (of tissue) / well / wind
806-3	i	3	tɕ	ts	s	ʈʂ	tɕ	tɕ	ts	t	tɕ	tɕ	ts	ɕ	tɕ	ts	t	4083:0, 3326:0, 633:0	be tired / elder sister / fragrant (smell) / stinky (smell)
888-3	i	3	tɕ	tɕ	sʰ	ʈʂ	ts	ts	ts	ts	tɕ	Ø	ts	ɕ	tɕ	ts	ts	10067:0, 7417:0, 1942:0	claw (talon) / point at / tiger
924-3	i	3	tɕ	s	sʰ	ʈʂ	tɕ	ʐ	s	ts	ts	tɕ	ʐ	Ø	tɕ	t	Ø	9974:0, 1843:0, 3572:0	chopsticks / fat / last year / next year / this year
1096-3	i	3	tɕ	Ø	k	k	q	tɕ	k	ȵ	t	q	tɕ	k	k	k	k	311:0, 4381:0, 9137:0	ant / gnaw / mosquito / spider
1238-3	i	3	tɕ	t	Ø	ʈʂ	tɕ	tɕ	Ø	tʰ	tɕʰ	tɕ	tɕ	t	ʈʰ	t	ts	2289:0, 5944:0, 6072:0	cook (boil) / look for / many
191-2	i	2	tɕ	ɕ	tɕ	tɕ	tɕ	tɕ	tɕ	tɕ	tɕ	tɕ	tɕ	tɕ	c	k	ʑ	10981:0, 5286:0	husband / wind
197-2	i	2	tɕ	ts	tɕ	tɕ	ⁿtɕ	ʑ	tɕ	z	tɕ	Ø	ʑ	tɕ	ⁿtɕ	t	ts	7400:0, 255:0	alive (living) / plant (trees)
198-2	i	2	tɕ	Ø	k	ts	k	k	k	k	tɕ	k	k	tɕ	q	k	k	8124:0, 1161:0	bridge / saw
392-2	i	2	tɕ	d	ʈʂ	ʈ	t	ʈ	t	t	Ø	ȵ	ʈ	t	ʈ	Ø	t	2441:0, 7433:0	crab / pond
524-2	i	2	tɕ	k	kʰ	k	kʰ	k	tɕ	g	tɕ	k	k	tɕ	k	k	Ø	9804:0, 66:0	I / ten
564-2	i	2	tɕ	tɕ	k	k	k	k	ts	k	Ø	k	k	k	q	t	Ø	6670:0, 10106:0	needle / to wind( thread one a keel)
724-2	i	2	tɕ	Ø	sʰ	ɕ	tɕ	ts	k	ts	ts	tɕ	ts	Ø	tɕ	t	Ø	11113:0, 8193:0	scissor / year
865-2	i	2	tɕ	Ø	ʈʂ	ʈʂ	tɕ	ts	ts	ts	ts	Ø	ts	tɕ	ts	ts	Ø	1474:0, 586:0	be shy/bashful / candle
25-1	i	1	tɕ	t	k	ʈʂʰ	tɕ	ʑ	tɕ	dʑ	tsʰ	tɕ	ʑ	tɕ	c	k	t	9785:0	tea
90-1	i	1	tɕ	ts	tɕ	tɕ	k	tsʰ	tɕ	Ø	tɕ	qʰ	Ø	tɕ	k	Ø	Ø	5752:0	branch/ twig / leg
489-1	i	1	tɕ	t	Ø	Ø	Ø	Ø	tɕ	tɕ	Ø	tɕ	Ø	Ø	Ø	Ø	t	8492:0	shoulder
957-3	i	3	tsʰ	k	k	k	k	k	k	k	tɕʰ	q	k	k	q	k	k	5124:0, 1943:0, 3417:0	claw (talon) / everybody / horn (of cow)
1174-3	i	3	tsʰ	s	tɕʰ	tɕʰ	ʔ	tɕʰ	tɕʰ	tsʰ	tɕʰ	Ø	tɕʰ	tɕʰ	tsʰ	s	s	9635:0, 4179:0, 33:0	Chinese cabbage / frost / sweep
1309-3	i	3	tsʰ	Ø	t	ⁿtɕ	ts	ts	s	d	ts	tɕ	t	s	t	tʰ	ts	691:0, 3667:0, 10007:0	bed / fight / thorn/ splinter
510-2	i	2	tsʰ	tsʰ	ʐ	ʈ	s	tsʰ	s	Ø	k	s	tsʰ	t	ʐ	tʰ	Ø	7003:0, 4589:0	grass / onion/ scallion
563-2	i	2	tsʰ	ts	ʈʂ	ts	tɕ	z	Ø	t	Ø	tɕ	z	s	t	tsʰ	ʑ	6187:0, 10525:0	money / vegetable knife
912-2	i	2	tsʰ	tsʰ	tsʰ	t	tsʰ	tsʰ	Ø	dʑ	Ø	tɕ	tsʰ	sʰ	c	Ø	Ø	9896:0, 3687:0	file / thief
1195-2	i	2	tsʰ	Ø	tɕ	Ø	tsʰ	tɕʰ	Ø	tsʰ	tɕʰ	s	tɕʰ	s	Ø	s	Ø	1962:0, 1194:0	broom / clean
54-1	i	1	tsʰ	tsʰ	s	ts	Ø	z	ts	tsʰ	s	Ø	z	s	tɕ	tʰ	ɕ	1791:0	chisel
111-1	i	1	tsʰ	Ø	q	Ø	q	Ø	q	k	Ø	q	k	q	q	k	Ø	6087:0	mat / wing
140-1	i	1	tsʰ	Ø	tɕʰ	ts	tsʰ	ts	Ø	Ø	ts	Ø	tɕʰ	k	ts	Ø	Ø	1226:0	brush
477-1	i	1	tsʰ	Ø	k	q	Ø	ⁿtɕ	Ø	k	Ø	q	Ø	Ø	Ø	Ø	Ø	2960:0	dragonfly
441-4	i	4	ts	dʑ	ʈʂ	ʈ	t	ʈ	t	t	t	tɕ	ʈ	t	ʈ	t	t	8712:0, 5633:0, 4143:0, 10790:0	front / laugh (smile) / six / well
1132-4	i	4	ts	tɕ	ts	ts	ts	ts	ts	ts	tɕʰ	s	ts	s	ts	t	t	9482:0, 419:0, 5426:0, 5186:0	awl / hot pepper/ chili / itch / stove
1308-4	i	4	ts	s	ⁿk	ⁿʈʂ	ts	tsʰ	ts	ts	k	q	ts	q	ts	tsʰ	ʑ	88:0, 309:0, 7969:0, 8269:0	a blind person / a deaf person / a person with a pockmarked face / ant / box / round / see / swallow
1037-3	i	3	ts	dz	tɕ	tɕ	ts	ʑ	tɕ	ts	tɕ	Ø	ʑ	tɕ	Ø	Ø	s	1288:0, 5716:0, 10225:0	burn / left / tongs
1276-3	i	3	ts	ts	tɕʰ	ʈʂ	ts	tɕʰ	ts	tɕ	s	Ø	ts	s	ts	ts	t	335:0, 5508:0, 3370:0	arrow / enter (a house) / kitchen
1290-3	i	3	ts	tɕ	ts	ʈʂ	tɕʰ	ts	ts	Ø	ts	Ø	ts	Ø	ts	tʰ	t	418:0, 2544:0, 5945:0	awl / cupboard / look for
627-2	i	2	ts	ts	ʑ	ts	ts	ts	ts	z	Ø	tɕ	Ø	t	ⁿts	t	Ø	4611:0, 1685:0	chair / grave
683-2	i	2	ts	tɕ	ts	ts	ts	ts	ts	ts	Ø	t	ʈ	Ø	ts	ts	Ø	7624:0, 1095:0	brains / dove / rabbit / sock (stocking)
851-2	i	2	ts	ts	k	Ø	ts	k	k	kʰ	tɕʰ	k	ⁿqʰ	tɕʰ	q	t	Ø	5051:0, 417:0	awl / hoof
1025-2	i	2	ts	Ø	sʰ	ʈʂ	ⁿtɕ	ts	k	Ø	tɕ	q	ts	ɕ	q	t	Ø	8209:0, 7272:0	defecate / pee / scissors
1112-2	i	2	ts	ts	ʈʂʰ	ts	ts	tsʰ	Ø	k	Ø	Ø	tsʰ	tɕ	q	tsʰ	Ø	5008:0, 11001:0	hoe / window
1328-2	i	2	ts	Ø	tɕ	tɕ	ts	ts	ts	Ø	Ø	Ø	Ø	tɕ	Ø	Ø	Ø	148:0, 8526:0	a lame person / shrimp
146-1	i	1	ts	Ø	tɕʰ	tɕ	tɕ	tɕ	Ø	Ø	tɕ	tɕ	Ø	tɕ	Ø	Ø	s	6969:0	oneself
223-1	i	1	ts	Ø	q	Ø	ts	qʰ	Ø	k	Ø	Ø	kʰ	q	c	Ø	Ø	8356:0	shadow
734-1	i	1	ts	tɕʰ	Ø	ⁿts	ⁿts	Ø	Ø	Ø	Ø	Ø	Ø	Ø	ⁿts	Ø	Ø	6261:0	morning
301-20	i	20	t	t	t	t	t	z	t	d	t	t	ð	t	t	t	t	2778:0, 3725:0, 2237:0, 3748:0, 7804:0, 10893:0, 4699:0, 2:0, 3299:0, 7340:0, 8669:0, 743:0, 1071:0, 3223:0, 4147:0, 7506:0, 8214:0, 9234:0, 9268:0, 9298:0	(rain) fall / bee / box / come / die / easy / elder brother / fire / firewood / front / hammer / pillow / press / right (correct) / scissors / sister-in-law (older brother's wife) / squeeze / stand up / star / which
365-20	i	20	t	t	t	t	t	t	t	t	t	t	t	t	t	t	d	1421:0, 9879:0, 4741:0, 5385:0, 10446:0, 1763:0, 7419:0, 4488:0, 11251:0, 7543:0, 2042:0, 5424:0, 1767:0, 6298:0, 6971:0, 236:0, 1379:0, 2007:0, 3330:0, 5250:0	alcoholic beverage / buttocks / calf / child / close (the door) / cloud / elder sister / gourd / hard / human being / intestine / itch / mosquito / oneself / point at / pumpkin / son / son-in-law / thick / under / younger sister
1225-6	i	6	t	t	t	t	t	t	t	tʰ	t	t	t	t	ʈʰ	t	t	5032:0, 3646:0, 6925:0, 4842:0, 4864:0, 8846:0	belly / field / hear / heart / hold or take / maize/ corn / old man / smoke
340-4	i	4	t	tʰ	t	t	tʰ	t	t	t	t	t	ð	t	t	t	d	3416:0, 651:0, 10865:0, 9347:0	bean / everybody / step / where
859-4	i	4	t	t	tɬ	ʈ	t	t	t	t	t	t	t	t	ʈ	t	d	5049:0, 9432:0, 4336:0, 5007:0	give birth / hoe / hoof / stool (bench)
1190-3	i	3	t	d	tʰ	tʰ	d	l	t	d	Ø	l	Ø	tʰ	ʈʰ	t	t	3709:0, 5802:0, 3528:0	fan (can be held by single hand) / fill up (a hollow) / lift (with hand)
124-2	i	2	t	ts	t	t	t	t	t	t	t	tʰ	t	t	t	t	t	2584:0, 146:0	a lame person / daughter / foot / girl
188-2	i	2	t	d	t	t	t	t	t	t	t	t	t	t	t	t	d	9759:0, 10837:0	tail / what
331-2	i	2	t	t	ʈʂ	ʈ	tʰ	ʈ	t	ts	t	tʰ	ʈ	t	Ø	t	d	9737:0, 7128:0	pants/ trousers / table
345-2	i	2	t	t	ʈʂ	ʈ	t	t	t	d	t	Ø	Ø	t	ʈ	tsʰ	t	1841:0, 3570:0	chopsticks / fat
381-2	i	2	t	t	t	t	t	ʈ	t	d	Ø	t	ʈ	t	ʈ	t	ts	1925:0, 1861:0	classifier for birds / classifier for trees
463-2	i	2	t	t	ⁿt	t	t	ʁ	t	t	t	t	ʁ	Ø	t	t	d	5491:0, 7176:0	kill (a person) / peach
464-2	i	2	t	tʰ	t	t	tʰ	Ø	Ø	d	t	t	ð	tʰ	t	t	Ø	4383:0, 9346:0	bite / gnaw / step
502-2	i	2	t	t	Ø	ʈʰ	t	t	t	d	t	t	ⁿt	t	ʈ	t	t	7305:0, 3571:0	fat / pestle
614-2	i	2	t	d	ⁿt	tɬʰ	tɕʰ	ⁿt	Ø	Ø	t	tʰ	ⁿt	t	ⁿt	tʰ	d	5443:0, 10571:0	jump / village
674-2	i	2	t	d	ⁿʈʂʰ	ʈ	t	Ø	Ø	d	t	tʰ	Ø	t	ⁿt	Ø	Ø	10527:0, 10193:0	tomorrow / vegetable knife
953-2	i	2	t	Ø	tɕ	ɕ	tɕ	tɕ	Ø	ts	Ø	tɕ	tɕ	Ø	t	t	Ø	6210:0, 9976:0	monkey / next year / this year
1001-2	i	2	t	Ø	tɬ	Ø	d	z	t	d	Ø	tʰ	ð	Ø	ⁿt	tʰ	t	3686:0, 85:0	a blind person / file
1003-2	i	2	t	Ø	t	tɬ	tʰ	t	Ø	d	t	t	t	Ø	ʈ	tʰ	Ø	9369:0, 2044:0	cloud / step (verb)
1017-2	i	2	t	tʰ	t	ʈ	ⁿt	t	ts	ts	Ø	Ø	t	Ø	ʈ	t	t	1941:0, 2852:0	claw (talon) / dirty
1050-2	i	2	t	ts	Ø	t	t	t	Ø	tʰ	Ø	Ø	t	Ø	t	tʰ	Ø	1760:0, 4723:0	child / hand / star
1359-2	i	2	t	d	Ø	Ø	tʰ	ⁿd	Ø	Ø	Ø	t	ⁿd	Ø	tʰ	Ø	Ø	3663:0, 8011:0	fight / run away / walk
19-1	i	1	t	d	t	t	ⁿt	t	t	t	t	n	t	t	t	t	d	5977:0	louse
1056-1	i	1	t	Ø	Ø	Ø	Ø	Ø	Ø	tʰ	Ø	Ø	Ø	t	ⁿtʰ	Ø	Ø	1877:0	classifier for clothing
454-3	i	3	s	s	sʰ	tɕʰ	s	s	s	s	ɕ	s	s	ɕʰ	s	Ø	h	5903:0, 10160:0, 290:0	angular / lock / toilet
1143-3	i	3	s	ɕ	ɕ	Ø	ɕ	ɕ	ɕ	ɕ	ɕ	Ø	ɕ	Ø	ʂ	ɬ	s	1070:0, 9295:0, 8013:0	box / run away / star
1021-2	i	2	s	Ø	sʰ	ʈʂʰ	s	ʐ	s	s	ɕ	s	ʐ	Ø	q	Ø	h	4240:0, 8797:0	garlic / sleeve
1104-2	i	2	s	ɕ	ʂ	s	s	s	q	Ø	Ø	s	Ø	Ø	s	h	ʑ	1811:0, 3026:0	choose / drunk
1244-2	i	2	s	ɕ	Ø	tɕ	Ø	ʂ	ɕ	s	Ø	Ø	Ø	s	ɕ	s	Ø	4863:0, 10196:0	heart / tomorrow
17-1	i	1	s	ɕ	sʰ	ɕ	s	s	s	s	ɕ	s	ɕ	sʰ	s	ɬ	s	5786:0	letter
42-1	i	1	s	s	Ø	s	s	s	s	s	s	s	ts	ɣ	s	ɬ	h	5958:0	loose
65-1	i	1	s	s	sʰ	Ø	s	s	s	s	s	s	s	sʰ	s	Ø	h	10422:0	umbrella
220-1	i	1	s	s	Ø	Ø	s	s	s	s	Ø	Ø	Ø	s	s	Ø	Ø	7203:0	peanut
481-1	i	1	s	Ø	ʂʰ	Ø	Ø	tsʰ	s	z	Ø	Ø	Ø	sʰ	Ø	Ø	Ø	4352:0	glutinous rice / rice
1209-3	i	3	pʰ	Ø	ⁿp	ⁿp	ⁿp	ⁿp	Ø	b	Ø	Ø	p	p	p	p	b	977:0, 9141:0, 9736:0	boiled water / spider / table
391-2	i	2	pʰ	pʰ	pʰ	pʰ	pʰ	pʰ	pʰ	pʰ	pʰ	Ø	pʰ	pʰ	pʰ	pʰ	Ø	1825:0, 1878:0	chop (firewood) / classifier for clothing
821-2	i	2	pʰ	p	p	Ø	p	ⁿp	p	p	Ø	Ø	ⁿp	p	p	p	b	1453:0, 6041:0	can (jar) / maize/ corn
88-1	i	1	pʰ	Ø	pʰ	Ø	pʰ	pʰ	ɕ	pʰ	pʰ	Ø	pʰ	pʰ	pʰ	pʰ	Ø	940:0	blow (trumpet)
95-1	i	1	pʰ	Ø	ⁿpʰ	Ø	pʰ	ⁿpʰ	pʰ	pʰ	v	Ø	ⁿpʰ	pʰ	ⁿpʰ	pʰ	Ø	11253:0	daughter / girl / younger sister
78-27	i	27	p	p	p	p	p	p	p	p	p	p	p	p	p	p	b	4223:0, 5269:0, 10028:0, 5751:0, 8771:0, 7602:0, 10734:0, 1253:0, 2088:0, 7030:0, 2566:0, 3492:0, 2209:0, 147:0, 5595:0, 11012:0, 711:0, 1372:0, 2125:0, 4865:0, 6350:0, 8008:0, 8845:0, 1030:0, 3453:0, 4489:0, 6586:0	a lame person / bedbug / book / bull / buttocks / cock / coffin / column / dark / extinguish / fall / full / gourd / heart / hundred / kitchen / last year / leg / mountain / navel / open (a door) / quilt / run away / sleep / smoke / three / we / window
359-9	i	9	p	p	p	p	p	v	p	b	p	p	v	p	p	p	p	3883:0, 3800:0, 4538:0, 6487:0, 3369:0, 8550:0, 10008:0, 8496:0, 10108:0	enter (a house) / flat (level) / flower / grandmother / hand / nail / old lady / shoulder / sick / thorn/ splinter / to wind( thread one a keel)
137-5	i	5	p	p	p	tɬ	p	p	Ø	p	p	t	p	p	p	p	p	1201:0, 2642:0, 2513:0, 2177:0, 2474:0	broom / collar / crow / cucumber / day / five / house / peach
452-3	i	3	p	p	p	pʰ	p	pʰ	p	p	pʰ	p	pʰ	Ø	p	Ø	b	7771:0, 4144:0, 10195:0	front / left / right / tomorrow
703-3	i	3	p	b	p	p	ⁿp	p	Ø	b	p	p	p	p	p	h	b	8460:0, 4319:0, 5288:0	give / husband / shoot (an arrow)
126-2	i	2	p	p	p	p	p	p	Ø	f	Ø	t	p	p	p	p	p	4668:0, 4044:0	four / hair
203-2	i	2	p	p	p	v	p	p	p	b	p	p	p	p	p	pʰ	b	5463:0, 4560:0	father / grape / key
245-2	i	2	p	pʰ	p	p	pʰ	v	p	pʰ	p	p	ⁿb	p	Ø	Ø	p	8268:0, 4696:0	hammer / see
299-2	i	2	p	p	p	p	p	v	p	p	p	p	v	p	bʰ	p	b	5532:0, 7436:0	know / pond
682-2	i	2	p	p	p	pʰ	ⁿp	Ø	v	p	p	pʰ	Ø	Ø	ⁿp	p	b	6425:0, 9233:0	move (something) / squeeze
1248-2	i	2	p	pʰ	Ø	Ø	Ø	ʐ	pʰ	p	tɕ	Ø	ʐ	Ø	p	Ø	p	10921:0, 1324:0	Chinese cabbage / busy / white
58-1	i	1	p	p	p	Ø	p	p	Ø	p	p	t	p	p	p	p	b	7239:0	fruit / pear
234-2	i	2	nʲ	ȵ̥̥	n̥	n	ȵ	ɳ	nʲ	ˀn	n̥	ȵ	n̥	nʲ	ɳ	Ø	n	8285:0, 3009:0	drum / seed
546-9	i	9	n	n	n	n	n	n	n	ˀn	n	nʲ	ˀn	n	n	n	n	6835:0, 9957:0, 5664:0, 9068:0, 596:0, 1911:0, 7080:0, 10816:0, 11222:0	be shy/bashful / classifier for person / leaf / now / owl / sparrow / this / wet / younger brother
255-5	i	5	n	ȵ	n	n	n	n	n	n	n	n	n	n	n	n	ȵ	3246:0, 151:0, 2794:0, 3303:0, 3419:0	a lame person / difficult / eat / elder brother / everybody / human being
366-3	i	3	n	n̥	n̥	n̥	n̥	n	n	n̥	n̥	n̥	n̥	n	n̥	ŋ	n	2645:0, 1049:0, 340:0	arrow / bow / day
51-2	i	2	n	n̥	n̥	n̥	n̥	n	n	n̥	n̥	n̥	n̥	n	n̥	n	n	9541:0, 11148:0	sun / yesterday
69-2	i	2	n	n	n	n	n	n	n	n	n	n	n	n	n	n	n	374:0, 6109:0	ask / maternal uncle (mother's brother)
131-2	i	2	n	n	n̥	n	n̥	n	n	ˀn	n	n̥	n̥	n	n	n	n	10126:0, 11153:0	today / yesterday
252-2	i	2	n	ȵ̥	n	n	n	n	nʲ	ˀn	n	ȵ̥	ˀn	n	n	n	n	9973:0, 4152:0	front / this year
397-2	i	2	n	n	n	ȵ	n	ȵ	n	ŋ̩	n	n	n	n	Ø	n	Ø	4798:0, 5291:0	he or she / husband
413-2	i	2	n	n̥	Ø	n	n	Ø	n	n	n	n	n	n	n	ŋ	Ø	6373:0, 6921:0	mouse / old man
593-2	i	2	n	Ø	Ø	ȵ	ŋ	n	n	Ø	n	n	n	ŋ	Ø	n	n	9846:0, 1423:0	calf / child / they
1111-2	i	2	n	ȵ̥	Ø	ȵ	Ø	n	nʲ	n	Ø	Ø	ˀn	nʲ	ȵ	nʲ	ȵ	4904:0, 5597:0	heavy (in taste) / last year
20-1	i	1	n	n̥	n̥	n	n̥	ȵ	n	n̥	n̥	n̥	n̥	n	n̥	n	n	6756:0	noon
24-1	i	1	n	n̥	n	n	n	n	n	n	n	m	n	n	n	n	n	9575:0	bird / swallow
40-1	i	1	n	n̥	n̥	n̥	Ø	n	n	n	n̥	n̥	n̥	n	n̥	n	n	4843:0	hear
70-1	i	1	n	Ø	n	n	n	Ø	n	n	n	m	n	n	n	ŋ	Ø	1:0	(rain) fall / rain
214-1	i	1	n	Ø	Ø	n	Ø	ȵ	n	n̥	Ø	Ø	ȵ	Ø	n̥	n	Ø	3996:0	afternoon / forenoon
98-34	i	34	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	5148:0, 3464:0, 2403:0, 4922:0, 83:0, 3918:0, 8308:0, 176:0, 6888:0, 11181:0, 1569:0, 2065:0, 2325:0, 121:0, 6561:0, 8155:0, 10257:0, 11205:0, 11250:0, 6294:0, 6818:0, 555:0, 10159:0, 10297:0, 1319:0, 3100:0, 3534:0, 6018:0, 6040:0, 8569:0, 8795:0, 562:0, 4635:0, 6520:0	a blind person / a deaf person / a person with a pockmarked face / be not (negated copula) / busy / cat / coal / cotton / cow / dust / ear / eye / fan (can be held by single hand) / fish / fly (insect) / green / hen / horse / lung / maize/ corn / mosquito / mother / name / nasal mucus / nose / not / old lady / scale / sell / sickle / sleeve / toilet / tongue / touch (stroke) / you (plural) / you (singular) / younger sister
256-3	i	3	m	m	m	m	m̥	m	m	m	m	m	m̥	m	m	m	m	4757:0, 8936:0, 5688:0	hat / leech / soft
1153-3	i	3	m	m̥	Ø	m	m	m	Ø	m	m	m	m	m	m	m	m	3833:0, 2323:0, 7750:0	cotton / flour / glutinous rice / rice
199-2	i	2	m	m̥	m̥	Ø	m̥	m	m	Ø	m̥	Ø	m̥	m	Ø	f	ȵ	10090:0, 10276:0	to smell / tooth
621-2	i	2	m	m̥	m̥	m̥	m̥	Ø	Ø	Ø	Ø	m̥	m̥	Ø	Ø	Ø	m	1497:0, 8234:0	cane/ vine / scold
830-2	i	2	m	n	Ø	m	m	m	nʲ	n	m	Ø	m	m	Ø	Ø	m	1406:0, 4905:0	buy / heavy (in taste)
312-1	i	1	m	m	Ø	Ø	ⁿpʰ	Ø	m	Ø	Ø	m	Ø	m	Ø	m	Ø	4652:0	grind (flour)
238-24	i	24	l	l	l	l	l	l	l	l	l	l	l	l	l	l	l	7108:0, 7725:0, 3:0, 6865:0, 8570:0, 145:0, 4427:0, 5835:0, 6446:0, 9270:0, 3647:0, 631:0, 1304:0, 2091:0, 2745:0, 4634:0, 7955:0, 9574:0, 8361:0, 9069:0, 1344:0, 2851:0, 9717:0, 10796:0	(rain) fall / a lame person / be tired / bury / butterfly / cock / come / dew / dirty / field / gong / green / lightning / mud / old (aged) / old lady / old man / paddy field / return / rot / shadow / sickle / sparrow / stand up / swallow / swim / well
663-14	i	14	l	n	l	l	l	ˀl	l	ˀl	l	l	ˀl	l	l	l	n	8474:0, 713:0, 1909:0, 6398:0, 7626:0, 6981:0, 391:0, 1613:0, 2538:0, 3301:0, 6299:0, 7843:0, 8235:0, 10834:0	aubergine / bedbug / cattle (bos taurus) / classifier for person / cupboard / day / elder brother / monkey / moon / mosquito / mouth / oneself / rabbit / red / river snails / scold / short / sun / what / which
561-4	i	4	l	ɬ	ɬ	ɬ	ɬ	ɬ	l	ɬ	ɬ	ɬ	ɬ	l	ɬ	l	l	4698:0, 501:0, 4060:0, 10477:0	bamboo / fox / hammer / iron / undress (take off clothes)
1101-4	i	4	l	Ø	ɬ	l	l	Ø	l	ɬ	ɬ	l	ˀl	l	ɬʲ	l	l	7289:0, 3864:0, 3916:0, 7520:0	flow / fly (insect) / peel (something) / pull
1179-4	i	4	l	Ø	l	l	ɬ	ˀl	l	l	l	l	l	l	l	l	l	1302:0, 6089:0, 1879:0, 3668:0	bury / classifier for clothing / fight / mat / rob (somebody)
407-3	i	3	l	l	ɬ	ɬ	ɬ	ɬ	l	Ø	ɬ	ɬ	ɬ	l	ɬ	l	l	6233:0, 1965:0, 5646:0	clean / lazy / moon
544-3	i	3	l	ɬ	l	l	l	ʁ	l	l	l	l	l	l	l	l	Ø	1472:0, 7201:0, 2473:0	candle / crow / peanut
810-3	i	3	l	k	l	l	l	l	l	l	l	l	l	ɬ	ɬ	l	Ø	114:0, 7968:0, 3957:0	a deaf person / foot / round
1327-3	i	3	l	Ø	Ø	Ø	Ø	n	ŋ	n̥	ŋ	n̥	n	Ø	n̥	n	n	10198:0, 9824:0, 11255:0	a lame person / that / tomorrow / younger sister
599-2	i	2	l	Ø	ɬ	ɬ	ɬ	l	Ø	ɬ	ɬ	ɬ	ɬ	l	ɬ	ɬ	Ø	1091:0, 9614:0	brains / sweat
945-2	i	2	l	k	k	k	l	k	l	q	k	Ø	tɕ	k	c	k	Ø	2169:0, 9029:0	collar / soup
955-2	i	2	l	l	Ø	Ø	ʑ	-	v	l	Ø	-	-	ɬ	Ø	l	Ø	7673:0, 8145:0	rainbow / scale
992-2	i	2	l	Ø	ɬ	ɬ	l	l	l	Ø	Ø	-	l	l	Ø	l	Ø	2124:0, 9000:0	coffin / sorghum
7-1	i	1	l	ɬ	ɬ	ɬ	ɬ	ɬ	l	ɬ	l	ɬ	ɬ	l	l	l	l	816:0	big (large)
33-1	i	1	l	ɬ	ɬ	ɬ	ɬ	ɬ	l	ɬ	Ø	ɬ	ɬ	l	ɬ	l	ɬ	1495:0	cane/ vine / rope
448-3	i	3	kʰ	Ø	qʰ	qʰ	qʰ	qʰ	qʰ	k	kʰ	qʰ	qʰ	qʰ	qʰ	Ø	tɕ	9544:0, 835:0, 6790:0	bind (tie up) / cave/ hole / nose / sun
1151-3	i	3	kʰ	p	p	p	pʰ	v	p	p	Ø	pʰ	v	p	ⁿp	p	Ø	5232:0, 20:0, 3801:0	(wind) blow / flat (level) / hug (embrace)
1286-3	i	3	kʰ	kʰ	q	ⁿkʰ	qʰ	ⁿkʰ	qʰ	kʰ	x	qʰ	ⁿkʰ	q	ⁿkʰ	kʰ	Ø	7129:0, 803:0, 2353:0	bend (curved) / cough / pants/ trousers
200-2	i	2	kʰ	kʰ	qʰ	qʰ	qʰ	Ø	k	qʰ	ⁿkʰ	qʰ	Ø	k	qʰ	kʰ	g	9924:0, 7029:0	dry / open (a door) / thin (slim)
393-2	i	2	kʰ	kʰ	kʰ	kʰ	kʰ	kʰ	kʰ	qʰ	Ø	kʰ	kʰ	kʰ	qʰ	kʰ	Ø	3349:0, 5169:0	empty / hot
1149-2	i	2	kʰ	k	q	qʰ	k	χ	Ø	Ø	k	Ø	Ø	Ø	qʰ	Ø	k	11002:0, 1963:0	clean / window
309-1	i	1	kʰ	g	ⁿq	ⁿq	ⁿq	ⁿɢ	Ø	Ø	Ø	Ø	ⁿɢ	Ø	Ø	Ø	Ø	2831:0	diligent
1069-1	i	1	kʰ	Ø	Ø	Ø	Ø	k	Ø	Ø	Ø	q	q	Ø	Ø	Ø	Ø	5168:0	hot
770-13	i	13	k	tɕ	q	q	q	q	q	q	k	q	q	q	q	k	k	1741:0, 4520:0, 3463:0, 6444:0, 9299:0, 9302:0, 3510:0, 8599:0, 10490:0, 1093:0, 1258:0, 2092:0, 4025:0	brains / bull / chicken / cock / eye / fall over/ down / forget / grandfather / mud / old man / side / star / untie
813-6	i	6	k	k	q	q	k	q	q	q	k	k	q	q	k	k	k	4116:0, 35:0, 1256:0, 1610:0, 4324:0, 9101:0	Chinese cabbage / bull / cattle (bos taurus) / frog / give / grandfather / speak
202-5	i	5	k	k	k	k	k	q	k	k	k	k	q	k	k	k	k	2510:0, 10703:0, 7540:0, 22:0, 9636:0	(wind) blow / cucumber / pumpkin / sweep / water melon
666-5	i	5	k	k	k	tɕ	k	q	f	q	k	k	q	k	q	k	k	3551:0, 7173:0, 712:0, 273:0, 10922:0	and / bedbug / far/ distant / peach / white
294-4	i	4	k	k	q	qʰ	q	q	q	k	k	q	q	q	q	k	k	462:0, 10157:0, 7604:0, 7907:0	ash / bad / belly / bone / cat / drum / hook / leaf / quilt / root / sparrow / stone / toilet / wall / yesterday
1235-4	i	4	k	Ø	q	ʈʂ	k	q	k	g	ts	k	q	q	q	k	k	1498:0, 6740:0, 6839:0, 1927:0	cane/ vine / classifier for trees / firewood / fruit / grass / grave / nine / now / rope / shoulder / stove
